Link,Area,Year of Building,Number of Rooms,Elevator,Parking,Storage,Bale,Price,Tabaghe,Subtitle
https://divar.ir/v/%D8%A2%D9%BE%D8%A7%D8%B1%D8%AA%D9%85%D8%A7%D9%86-%DB%B2%DB%B0%DB%B3-%D9%85%D8%AA%D8%B1%DB%8C-%D8%AF%D8%B1%D9%88%D8%B3-%D9%81%D9%88%D9%84-%D9%85%D8%B4%D8%A7%D8%B9%D8%A7%D8%AA/wZWYEmXK,۲۰۳,۱۴۰۳,۳,آسانسور,پارکینگ,انباری,بله,۵۸٬۰۰۰٬۰۰۰٬۰۰۰ تومان,۵,دقایقی پیش در تهران، پاسداران
https://divar.ir/v/%DB%B4%DB%B5%D9%85%D8%AA%D8%B1-%D8%BA%D8%B1%D9%82-%D9%86%D9%88%D8%B1-%D8%AE%D9%88%D8%B4-%D9%86%D9%82%D8%B4%D9%87/wZT6JJK9,۴۵,۱۴۰۱,۱,آسانسور,پارکینگ,انباری,بله,۱٬۲۳۰٬۰۰۰٬۰۰۰ تومان,۲ از ۴,دقایقی پیش در تهران، اندیشه (شهر زیبا)
https://divar.ir/v/%D9%81%D8%B1%D8%AF%D9%88%D8%B3-%D8%BA%D8%B1%D8%A8-%D8%A2%D9%BE%D8%A7%D8%B1%D8%AA%D9%85%D8%A7%D9%86-%DB%B7%DB%B2%D9%85%D8%AA%D8%B1%DB%8C/wZSK2C9V,۷۲,۱۳۸۸,۲,آسانسور,پارکینگ,انباری,بله,۶٬۹۰۰٬۰۰۰٬۰۰۰ تومان,۲ از ۵,دقایقی پیش در تهران، سازمان برنامه
https://divar.ir/v/%DB%B2%DB%B0%DB%B0%D9%85-%D9%85%D8%B9%D8%A7%D9%88%D8%B6%D9%87-%D8%A2%D9%BE%D8%A7%D8%B1%D8%AA%D9%85%D8%A7%D9%86-%DA%A9%D9%88%DA%86%DA%A9/gZHLkLpA,۲۰۰,۱۴۰۲,۳,آسانسور,پارکینگ,انباری,بله,۴۰٬۰۰۰٬۰۰۰٬۰۰۰ تومان,۳,دقایقی پیش در تهران، یوسف‌آباد
https://divar.ir/v/%D9%85%DB%8C%D8%B1%D8%AF%D8%A7%D9%85%D8%A7%D8%AF-%DB%B1%DB%B9%DB%B8%D9%85%D8%AA%D8%B1-%D9%86%D9%88%D8%B3%D8%A7%D8%B2-%D9%88-%D9%87%D9%88%D8%B4%D9%85%D9%86%D8%AF-%D8%A8%D8%AF%D9%88%D9%86-%D8%B1%D9%82%DB%8C%D8%A8-%DB%B3%D9%BE%D8%A7%D8%B1%DA%A9%DB%8C%D9%86%DA%AF/wZohRVeF,۱۹۸,۱۴۰۳,۳,آسانسور,پارکینگ,انباری,بله,۵۱٬۴۰۰٬۰۰۰٬۰۰۰ تومان,۳,دقایقی پیش در تهران، میرداماد
https://divar.ir/v/%DB%B1%DB%B1%DB%B6%D9%85%D8%AA%D8%B1-%DB%B2%D9%BE%D8%A7%D8%B1%DA%A9%DB%8C%D9%86%DA%AF-%DB%B8%D8%B3%D8%A7%D9%84%D9%87/wZhNWQFS,۱۱۶,۱۳۹۵,۲,آسانسور,پارکینگ,انباری,nan,۱۵۰٬۰۰۰٬۰۰۰ تومان,nan,دقایقی پیش در تهران، یوسف‌آباد
https://divar.ir/v/%D8%A2%D9%BE%D8%A7%D8%B1%D8%AA%D9%85%D8%A7%D9%86-%DB%B1%DB%B4%DB%B5-%D9%85%D8%AA%D8%B1%DB%8C-%D9%86%D9%88%D8%B3%D8%A7%D8%B2-%D9%85%D9%82%D8%A7%D8%A8%D9%84-%D9%BE%D8%A7%D8%B1%DA%A9-%DA%A9%D9%88%D8%B1%D9%88%D8%B4/wZLR00QR,۱۴۵,۱۴۰۰,۳,آسانسور,پارکینگ,انباری,بله,۱۱۱٬۱۱۱٬۱۱۱ تومان,۳ از ۵,دقایقی پیش در تهران، سیدخندان
https://divar.ir/v/%DB%B1%DB%B3%DB%B7%D9%85%D8%AA%D8%B1-%D8%B3%D9%88%D9%BE%D8%B1-%D9%84%D9%88%DA%A9%D8%B3-%D8%AA%D8%A7%D9%BE-%D9%84%D9%88%DA%A9%DB%8C%D8%B4%D9%86-%DB%B3-%D8%AE%D9%88%D8%A7%D8%A8-%D8%AC%D9%86%D8%AA-%D8%A2%D8%A8%D8%A7%D8%AF/wZS-CYgD,۱۳۷,۱۳۹۸,۳,آسانسور,پارکینگ,انباری,بله,۱۶٬۱۰۰٬۰۰۰٬۰۰۰ تومان,۱,دقایقی پیش در تهران، جنت‌آباد جنوبی
https://divar.ir/v/%D9%81%D8%B1%D9%88%D8%B4-%D8%A2%D9%BE%D8%A7%D8%B1%D8%AA%D9%85%D8%A7%D9%86-%DB%B5%DB%B3-%D9%85%D8%AA%D8%B1%DB%8C-%DB%B1-%D8%AE%D9%88%D8%A7%D8%A8%D9%87-%D8%B7%D8%A8%D9%82%D9%87-%DB%B2-%D8%AF%D8%B1-%D9%85%D8%AF%D8%A7%D8%A6%D9%86/wZ5V2k9T,۵۳,۱۳۸۵,۱,آسانسور ندارد,پارکینگ,انباری,بله,۵٬۵۰۰٬۰۰۰٬۰۰۰ تومان,۲ از ۴,دقایقی پیش در تهران، مدائن
https://divar.ir/v/%D8%A2%D9%BE%D8%A7%D8%B1%D8%AA%D9%85%D8%A7%D9%86-%DB%B1%DB%B5%DB%B0-%D9%85%D8%AA%D8%B1%DB%8C-%D9%86%D9%88%D8%B3%D8%A7%D8%B2-%D8%B3%D8%B1%D9%88%D8%B3%D8%AA%D8%A7%D9%86-%D9%BE%D8%A7%D8%B3%D8%AF%D8%A7%D8%B1%D8%A7%D9%86/wZvVJrje,۱۵۰,۱۴۰۳,۳,آسانسور,پارکینگ,انباری,بله,۲۴٬۰۰۰٬۰۰۰٬۰۰۰ تومان,۲ از ۴,دقایقی پیش در تهران، سیدخندان
https://divar.ir/v/%DB%B1%DB%B7%DB%B5%D9%85%D8%AA%D8%B1-%D8%B4%D8%AE%D8%B5%DB%8C-%D8%B3%D8%A7%D8%B2/wZ4diXKE,۱۷۵,۱۴۰۳,۳,آسانسور,پارکینگ,انباری,nan,۲۱۱٬۴۲۸٬۰۰۰ تومان,nan,دقایقی پیش در تهران، یوسف‌آباد
https://divar.ir/v/%DB%B1%DB%B4%DB%B5%D9%85%D8%AA%D8%B1-%DB%B4%D8%B3%D8%A7%D9%84%D9%87-%D8%B3%D8%A7%D8%B2%D9%87-%D8%A8%D8%B1%D9%86%D8%AF/wZ-F2Gjc,۱۴۵,۱۴۰۰,۳,آسانسور,پارکینگ,انباری,بله,۲۲٬۵۰۰٬۰۰۰٬۰۰۰ تومان,۳ از ۵,دقایقی پیش در تهران، یوسف‌آباد
https://divar.ir/v/%D8%A2%D9%BE%D8%A7%D8%B1%D8%AA%D9%85%D8%A7%D9%86-%DB%B1%DB%B1%DB%B5-%D9%85%D8%AA%D8%B1%DB%8C-%DB%B3-%D8%AE%D9%88%D8%A7%D8%A8-%D9%85%D9%82%D8%A7%D8%A8%D9%84-%D9%BE%D8%A7%D8%B1%DA%A9-%DA%A9%D9%88%D8%B1%D9%88%D8%B4/wZSx7d3X,۱۱۵,۱۳۸۳,۳,آسانسور,پارکینگ,انباری,بله,۱۳٬۵۰۰٬۰۰۰٬۰۰۰ تومان,۱ از ۵,دقایقی پیش در تهران، سیدخندان
https://divar.ir/v/%D9%81%D8%B1%D9%88%D8%B4-%D8%A2%D9%BE%D8%A7%D8%B1%D8%AA%D9%85%D8%A7%D9%86-%DB%B8%DB%B3-%D9%85%D8%AA%D8%B1%DB%8C-%DB%B2-%D8%AE%D9%88%D8%A7%D8%A8%D9%87-%D8%AF%D8%B1-%D8%B4%D9%87%DB%8C%D8%AF%D8%A7%D9%86/wZCKzmlV,۸۳,۱۳۹۳,۲,آسانسور,پارکینگ ندارد,انباری ندارد,بله,۸٬۳۰۰٬۰۰۰٬۰۰۰ تومان,۵ از ۵,دقایقی پیش در تهران، زنجان
https://divar.ir/v/%D9%81%D8%B1%D9%88%D8%B4-%D8%A2%D9%BE%D8%A7%D8%B1%D8%AA%D9%85%D8%A7%D9%86-%DB%B1%DB%B3%DB%B0-%D9%85%D8%AA%D8%B1%DB%8C-%DB%B3-%D8%AE%D9%88%D8%A7%D8%A8-%D8%AE%D9%88%D8%A7%D8%AC%D9%87-%D8%B9%D8%A8%D8%AF%D8%A7%D9%84%D9%84%D9%87/wZDiLAE5,۱۳۰,۱۴۰۰,۳,آسانسور,پارکینگ,انباری,بله,۲۰٬۸۰۰٬۰۰۰٬۰۰۰ تومان,۱ از ۵,دقایقی پیش در تهران، سیدخندان
https://divar.ir/v/%DB%B1%DB%B2%DB%B0-%D9%85%D8%AA%D8%B1%DB%8C-%D8%AF%D9%88%D8%B7%D8%A8%D9%82%D9%87-%D9%81%D9%88%D9%84-%D8%A8%D8%A7%D8%B2%D8%B3%D8%A7%D8%B2%DB%8C/wZT25uJ8,۱۰۰,قبل از ۱۳۷۰,۴,آسانسور ندارد,پارکینگ ندارد,انباری,بله,۶٬۸۵۰٬۰۰۰٬۰۰۰ تومان,۱ از ۲,دقایقی پیش در تهران، جیحون
https://divar.ir/v/%DB%B1%DB%B5%DB%B5%D9%85%D8%AA%D8%B1-%D8%A7%D8%A8%D9%86-%D8%B3%DB%8C%D9%86%D8%A7/wZZ118aI,۱۵۵,۱۳۸۵,۳,آسانسور,پارکینگ,انباری,بله,۱۹٬۰۰۰٬۰۰۰٬۰۰۰ تومان,۴ از ۶,دقایقی پیش در تهران، یوسف‌آباد
https://divar.ir/v/%D9%88%D8%A7%D8%AD%D8%AF-%DB%B6%DB%B6-%D9%85%D8%AA%D8%B1%DB%8C-%D8%B7-%D8%A7%D9%88%D9%84-%D9%BE%D8%A7%D8%B1%DA%A9%DB%8C%D9%86%DA%AF-%D9%88%D8%A7%D9%86%D8%A8%D8%A7%D8%B1%DB%8C-%D9%88%D8%A2%D8%B3%D8%A7%D9%86%D8%B3%D9%88%D8%B1/wZT25suZ,۶۶,۱۳۹۷,۱,آسانسور,پارکینگ,انباری,بله,۵٬۹۰۰٬۰۰۰٬۰۰۰ تومان,۱ از ۵,دقایقی پیش در تهران، استخر
https://divar.ir/v/%DB%B6%DB%B5-%D9%85%D8%AA%D8%B1-%D9%85%D8%B1%D8%B2%D8%AF%D8%A7%D8%B1%D8%A7%D9%86-%D9%81%D9%88%D9%84-%D8%B1%D9%88-%D8%A8%D9%87-%D9%86%D9%85%D8%A7/wZSuh5MH,۶۵,۱۳۹۶,۱,آسانسور,پارکینگ,انباری,nan,۱۳۴٬۶۱۵٬۰۰۰ تومان,nan,دقایقی پیش در تهران، مرزداران
https://divar.ir/v/75%D9%85%D8%AA%D8%B1%DA%86%DB%8C%D8%AA%DA%AF%D8%B1-%D9%88%D8%A7%D9%85-%D8%AF%D8%A7%D8%B1-%D9%85%D8%B9%D8%A7%D9%88%D8%B6%D9%87-%D8%AE%D9%88%D8%AF%D8%B1%D9%88/wZZc_4is,۷۵,۱۴۰۳,۲,آسانسور,پارکینگ,انباری,nan,۷٬۰۰۰٬۰۰۰ تومان,nan,دقایقی پیش در تهران، چیتگر
https://divar.ir/v/%DB%B4%DB%B2%D9%85%D8%AA%D8%B1-%DB%8C%D8%AE%D9%88%D8%A7%D8%A8-%D9%81%D9%88%D9%84-%D8%A8%D8%A7%D8%B3%D8%A7%D8%B2%DB%8C-%D9%86%D9%82%D9%84%DB%8C-%D8%AE%D9%88%D8%B4-%D9%86%D9%82%D8%B4%D9%87-%D8%AC%DB%8C%D8%AD%D9%88%D9%86/wZJCD9ZZ,۴۲,۱۳۹۱,۱,آسانسور,پارکینگ ندارد,انباری,nan,۶۷٬۸۵۷٬۰۰۰ تومان,nan,دقایقی پیش در تهران، هاشمی
https://divar.ir/v/%DB%B1%DB%B2%DB%B4%D9%85%D8%AA%D8%B1-%DB%B3%D8%AE%D9%88%D8%A7%D8%A8-%DB%B1%DB%B3%D8%B3%D8%A7%D9%84%D9%87/wZZ9FxzL,۱۲۴,۱۳۹۰,۳,آسانسور,پارکینگ,انباری,بله,۱۶٬۷۰۰٬۰۰۰٬۰۰۰ تومان,۲ از ۵,دقایقی پیش در تهران، یوسف‌آباد
https://divar.ir/v/%DB%B5%DB%B5%D9%85%D8%AA%D8%B1%DB%8C-%D9%81%D9%88%D9%84-%D8%A7%D9%85%DA%A9%D8%A7%D9%86%D8%A7%D8%AA-%D8%AE%D9%88%D8%B4-%D9%86%D9%82%D8%B4%D9%87/wZD-MzTK,۵۵,۱۴۰۱,۱,آسانسور,پارکینگ,انباری,nan,۷۸٬۱۸۱٬۰۰۰ تومان,nan,دقایقی پیش در تهران، سلسبیل
https://divar.ir/v/%D9%86%D9%88%D8%A7%D8%A8-40%D9%85%D8%AA%D8%B1-%D9%88%D8%A7%D9%85%D8%AF%D8%A7%D8%B1-3%D8%B3%D8%A7%D9%84-%D9%BE%D8%B1%D8%AF%D8%A7%D8%AE%D8%AA-%D8%B4%D8%AF%D9%87/wZLmX0Ur,۴۰,۱۳۹۰,۱,آسانسور ندارد,پارکینگ ندارد,انباری ندارد,بله,۲٬۱۰۰٬۰۰۰٬۰۰۰ تومان,۱,دقایقی پیش در تهران، گمرک
https://divar.ir/v/%D8%A2%D9%BE%D8%A7%D8%B1%D8%AA%D9%85%D8%A7%D9%8653m-%D9%81%D9%88%D9%84-%D8%B9%D8%B1%D9%88%D8%B3%DA%A9-%D9%85%D8%B3%D8%B9%D9%88%D8%AF%DB%8C%D9%87-%D8%B9%D9%85%D8%A7%D8%B1%D8%AA/wZGoXQLx,۵۳,۱۳۹۴,۱,آسانسور,پارکینگ,انباری,بله,۲٬۵۵۰٬۰۰۰٬۰۰۰ تومان,۲ از ۵,دقایقی پیش در تهران، مسعودیه
https://divar.ir/v/%D8%A2%D9%BE%D8%A7%D8%B1%D8%AA%D9%85%D8%A7%D9%86-%DB%B8%DB%B7%D9%85%D8%AA%D8%B1%DB%8C-%D8%AF%D9%88-%D8%AE%D9%88%D8%A7%D8%A8%D9%87-%D9%81%D8%B1%D8%AF%D9%88%D8%B3-%D8%A8%D8%B1%D8%AC-%D8%A7%D9%81%D9%82-%D8%A7%DA%A9%D8%A8%D8%A7%D8%AA%D8%A7%D9%86/wZ4VSHed,۸۷,۱۴۰۲,۲,آسانسور,پارکینگ,انباری,بله,۱۰٬۶۰۰٬۰۰۰٬۰۰۰ تومان,۶ از ۱۵,دقایقی پیش در تهران، کوی فردوس
https://divar.ir/v/%DB%B5%DB%B0-%D9%85%D8%AA%D8%B1-%D8%AA%DA%A9-%D9%88%D8%A7%D8%AD%D8%AF%DB%8C-%D8%A8%D8%A7-%D9%BE%D8%A7%D8%B1%DA%A9%DB%8C%D9%86%DA%AF-%D8%A7%D8%AE%D8%AA%D8%B5%D8%A7%D8%B5%DB%8C-%D8%AF%D8%B1-%D8%B4%D9%85%D8%A7%D9%84-%D9%87%D8%A7%D8%B4%D9%85%DB%8C/wZT2JSjf,۵۰,۱۳۸۹,۱,آسانسور ندارد,پارکینگ,انباری,بله,۳٬۳۷۰٬۰۰۰٬۰۰۰ تومان,۴ از ۴,دقایقی پیش در تهران، جیحون
https://divar.ir/v/%D8%A2%D9%BE%D8%A7%D8%B1%D8%AA%D9%85%D8%A7%D9%86-56%D9%85%D8%AA%D8%B1%DB%8C-%D8%AF%D8%B1%D8%A8%D9%87%D8%AA%D8%B1%DB%8C%D9%86-%D9%84%D9%88%DA%A9%DB%8C%D8%B4%D9%86/wZMSKphU,۵۶,۱۴۰۲,۱,آسانسور,پارکینگ ندارد,انباری ندارد,بله,۵٬۴۸۰٬۰۰۰٬۰۰۰ تومان,۱ از ۵,دقایقی پیش در تهران، زاهد گیلانی
https://divar.ir/v/%DB%B6%DB%B8%D9%85%D8%AA%D8%B1-%D8%AA%DA%A9-%D9%88%D8%A7%D8%AD%D8%AF%DB%8C-%D8%AF%D9%88%D8%AE%D9%88%D8%A7%D8%A8%D9%87-%D8%A8%D8%A7%D8%B2%D8%B3%D8%A7%D8%B2%DB%8C-%D8%B4%D8%AF%D9%87-%D8%A8%D8%A7%D9%84%DA%A9%D9%86-%D9%88%D8%A7%D9%86%D8%A8%D8%A7%D8%B1%DB%8C/wZFOH4kG,۶۸,۱۳۸۶,۲,آسانسور ندارد,پارکینگ ندارد,انباری,بله,۳٬۰۴۰٬۰۰۰٬۰۰۰ تومان,۲ از ۴,دقایقی پیش در تهران، مسعودیه
https://divar.ir/v/%D8%A2%D9%BE%D8%A7%D8%B1%D8%AA%D9%85%D8%A7%D9%86%DB%B8%DB%B8%D9%85%D8%AA%D8%B1-%D9%86%DB%8C%D8%B3%D8%AA-%D8%AF%D8%B1-%D9%85%D9%86%D8%B7%D9%82%D9%87-%D8%A8%D8%A7%DA%A9%D8%B3-%D9%BE%D9%88%D9%86%DA%A9-%D8%AE%D8%A7%D8%B5/wZCiDWTc,۸۶,۱۳۹۰,۲,آسانسور,پارکینگ,انباری,بله,۱۰٬۳۸۰٬۰۰۰٬۰۰۰ تومان,۳ از ۵,دقایقی پیش در تهران، پونک
https://divar.ir/v/59%D9%85%D8%AA%D8%B1-%D9%86%DB%8C%D8%B1%D9%88%D9%87%D9%88%D8%A7%DB%8C%DB%8C-%D9%81%D9%88%D9%84-%D8%A7%D9%85%DA%A9%D8%A7%D9%86%D8%A7%D8%AA-%D9%86%D9%88%D8%B3%D8%A7%D8%B2/wZMa6fWM,۵۹,۱۴۰۳,۱,آسانسور,پارکینگ,انباری,بله,۷٬۵۵۰٬۰۰۰٬۰۰۰ تومان,۴ از ۴,دقایقی پیش در تهران، نیرو هوایی
https://divar.ir/v/%DB%B1%DB%B1%DB%B5-%D9%85%D8%AA%D8%B1%DB%8C-%D9%84%D8%A7%D9%84%D9%87-%D8%B4%D8%B1%D9%82%DB%8C-%D8%B3%D9%87-%D8%AE%D9%88%D8%A7%D8%A8-%D8%AF%D9%88-%D8%A8%D8%A7%D9%84%DA%A9%D9%86-%D8%B7%D9%84%D8%A7/wZPOrM8b,۱۱۵,۱۳۸۴,۳,آسانسور ندارد,پارکینگ,انباری,بله,۱۱٬۹۰۰٬۰۰۰٬۰۰۰ تومان,۱,دقایقی پیش در تهران، سازمان برنامه
https://divar.ir/v/%DB%B8%DB%B7%D9%85%D8%AA%D8%B1-%DB%B2%D8%AE%D9%88%D8%A7%D8%A8-%D9%81%D9%88%D9%84-%D8%A7%D9%85%DA%A9%D8%A7%D9%86%D8%A7%D8%AA-%D8%B1%D9%88%DB%8C%D8%A7%DB%8C%DB%8C/wZS-TmyA,۸۷,۱۳۹۴,۲,آسانسور,پارکینگ,انباری,بله,۵٬۲۵۰٬۰۰۰٬۰۰۰ تومان,۵,دقایقی پیش در تهران، جی
https://divar.ir/v/%D9%81%D8%B1%D9%88%D8%B4-%D8%A2%D9%BE%D8%A7%D8%B1%D8%AA%D9%85%D8%A7%D9%86-%DB%B5%DB%B3-%D9%85%D8%AA%D8%B1%DB%8C-%DB%B2-%D8%AE%D9%88%D8%A7%D8%A8%D9%87-%D8%AF%D8%B1-%D9%86%D8%A7%D8%B1%D9%85%DA%A9/wZPeFwjZ,۵۳,۱۳۸۵,۲,آسانسور,پارکینگ,انباری,بله,۶٬۴۰۰٬۰۰۰٬۰۰۰ تومان,۱ از ۴,دقایقی پیش در تهران، نارمک
https://divar.ir/v/113%D9%85%D8%AA%D8%B1-%DB%8C%D9%88%D8%B3%D9%81-%D8%A2%D8%A8%D8%A7%D8%AF-%D9%81%D9%88%D9%84-%D8%A7%D9%85%DA%A9%D8%A7%D9%86%D8%A7%D8%AA-%D8%BA%D8%B1%D9%82-%D9%86%D9%88%D8%B1/wZPSEoj3,۱۱۳,۱۳۸۳,۲,آسانسور,پارکینگ,انباری,بله,۱۴٬۳۰۰٬۰۰۰٬۰۰۰ تومان,۲ از ۵,دقایقی پیش در تهران، یوسف‌آباد
https://divar.ir/v/%DB%B6%DB%B3-%D9%85%D8%AA%D8%B1-%D8%AC%D9%86%D8%AA-%D8%A2%D8%A8%D8%A7%D8%AF-%D8%B4%D9%85%D8%A7%D9%84%DB%8C-%D8%A8%D8%A7%D8%B2%D8%B3%D8%A7%D8%B2%DB%8C-%DA%A9%D8%A7%D9%85%D9%84/wZ_1fXE7,۶۳,۱۳۸۳,۱,آسانسور ندارد,پارکینگ ندارد,انباری,بله,۴٬۹۰۰٬۰۰۰٬۰۰۰ تومان,۳,دقایقی پیش در تهران، جنت‌آباد شمالی
https://divar.ir/v/%D8%A2%D9%BE%D8%A7%D8%B1%D8%AA%D9%85%D8%A7%D9%86-64%D9%85%D8%AA%D8%B1%DB%8C-%D9%81%D9%88%D9%84-%D8%A7%D9%85%DA%A9%D8%A7%D9%86%D8%A7%D8%AA/wZEKds6X,۶۴,۱۳۹۹,۱,آسانسور,پارکینگ,انباری,بله,۵٬۱۵۰٬۰۰۰٬۰۰۰ تومان,۲,دقایقی پیش در تهران، شکوفه
https://divar.ir/v/%D8%A2%D9%BE%D8%A7%D8%B1%D8%AA%D9%85%D8%A7%D9%8683m-%D9%86%D8%B2%D8%AF%DB%8C%DA%A9%DB%B2%DB%B0%D9%85%D8%AA%D8%B1%DB%8C-%D9%81%D9%88%D9%84-%D8%B72-%D8%B9%D9%85%D8%A7%D8%B1%D8%AA/gZzfrH-q,۸۳,۱۳۹۴,۲,آسانسور,پارکینگ,انباری,بله,۴٬۲۲۰٬۰۰۰٬۰۰۰ تومان,۲ از ۴,دقایقی پیش در تهران، مسعودیه
https://divar.ir/v/%DB%B1%DB%B5%DB%B5%D9%85%D8%AA%D8%B1-%D8%AA%DA%A9%D9%88%D8%A7%D8%AD%D8%AF%DB%8C-%DB%B1%DB%B5%D9%85%D8%AA%D8%B1-%D8%AD%DB%8C%D8%A7%D8%B7-%D8%AE%D9%84%D9%88%D8%AA-%DB%B2%D9%BE%D8%A7%D8%B1%DA%A9%DB%8C%D9%86%DA%AF/wZTuJ2np,۱۵۵,۱۳۹۵,۳,آسانسور,پارکینگ,انباری,بله,۱۷٬۰۰۰٬۰۰۰٬۰۰۰ تومان,۱,دقایقی پیش در تهران، سازمان برنامه
https://divar.ir/v/108%D9%85%D8%AA%D8%B1-%D9%81%D9%88%D9%84-%D8%A7%D9%85%DA%A9%D8%A7%D9%86%D8%A7%D8%AA-%DA%A9%D9%84%DB%8C%D8%AF-%D9%86%D8%AE%D9%88%D8%B1%D8%AF%D9%87/wZqJGMv7,۱۰۸,۱۴۰۲,۲,آسانسور,پارکینگ,انباری,بله,۹٬۱۸۰٬۰۰۰٬۰۰۰ تومان,۳,دقایقی پیش در تهران، دکتر هوشیار
https://divar.ir/v/%DB%B1%DB%B0%DB%B4-%D9%85%D8%AA%D8%B1%DB%8C-%DB%B9%DB%B2-%D9%85%D8%AA%D8%B1%DB%8C-%D8%AF%D9%88-%D9%88%D8%A7%D8%AD%D8%AF-%D8%AF%D8%B1-%DB%8C%DA%A9-%D8%B3%D8%A7%D8%AE%D8%AA%D9%85%D8%A7%D9%86-%D9%BE%D9%88%D9%86%DA%A9/wZIiNrO5,۱۰۴,۱۳۹۴,۲,آسانسور,پارکینگ,انباری,بله,۱۴٬۵۰۰٬۰۰۰٬۰۰۰ تومان,۵,دقایقی پیش در تهران، پونک
https://divar.ir/v/%D8%A8%D8%B1%D8%AC-%D9%85%D8%AC%D9%84%D9%84-%D8%B3%D8%AA%D8%A7%D8%B1%D9%87-%DB%B1%DB%B4%DB%B5-%D9%85%D8%AA%D8%B1-%D8%AF%D8%B1%DB%8C%D8%A7%DA%86%D9%87-%D8%B4%D9%87%D8%AF%D8%A7%DB%8C-%D8%AE%D9%84%DB%8C%D8%AC-%D9%81%D8%A7%D8%B1%D8%B3/wZQK7lBj,۱۴۵,۱۳۹۹,۲,آسانسور,پارکینگ,انباری,بله,۱۳٬۳۰۰٬۰۰۰٬۰۰۰ تومان,۱۵ از ۲۰,دقایقی پیش در تهران، دریاچه شهدای خلیج فارس
https://divar.ir/v/%D8%B2%D8%B9%D9%81%D8%B1%D8%A7%D9%86%DB%8C%D9%87-%DB%B3%DB%B2%DB%B0-%D9%85%D8%AA%D8%B1-%D8%A8%D8%B1%D8%AC-%D8%A8%D8%A7%D8%BA-%D8%A8%DB%8C-%D9%86%D8%B8%DB%8C%D8%B1-%DA%86%D8%B4%D9%85-%D8%A7%D9%86%D8%AF%D8%A7%D8%B2/wZTy5Rz1,۳۲۰,۱۳۹۸,۴,آسانسور,پارکینگ,انباری,بله,۹۶٬۰۰۰٬۰۰۰٬۰۰۰ تومان,۷,دقایقی پیش در تهران، زعفرانیه
https://divar.ir/v/%D8%A2%D9%BE%D8%A7%D8%B1%D8%AA%D9%85%D8%A7%D9%86-%D8%AF%D9%88-%D8%AE%D9%88%D8%A7%D8%A8%D9%87-%DB%B1%DB%B0%DB%B7-%D9%85%D8%AA%D8%B1-%DA%A9%D9%81-%D9%BE%D8%A7%D8%B1%DA%A9%D8%AA/wZTyZnbk,۱۰۷,قبل از ۱۳۷۰,۲,آسانسور ندارد,پارکینگ,انباری,بله,۸٬۳۰۰٬۰۰۰٬۰۰۰ تومان,۴ از ۴,دقایقی پیش در تهران، ستارخان
https://divar.ir/v/%DB%B6%DB%B8-%DB%B2%DB%B0-%D9%85%D8%AA%D8%B1-%D8%B3%D9%86%D8%AF%D8%AA%DA%A9%D8%A8%D8%B1%DA%AF-%D8%B4%DB%8C%DA%A9-%D9%88-%D8%A8%D8%A7%D9%86%D9%88%D9%BE%D8%B3%D9%86%D8%AF/wZTyZGNf,۶۸,۱۳۹۷,۲,آسانسور,پارکینگ,انباری,بله,۲٬۷۰۰٬۰۰۰٬۰۰۰ تومان,۱ از ۴,دقایقی پیش در تهران، شهر زیبا
https://divar.ir/v/%DB%B9%DB%B0%D9%85%D8%AA%D8%B1-%D8%AF%D9%88%D8%AE%D9%88%D8%A7%D8%A8%D9%87-%D8%B7%D8%A8%D9%82%D9%87-%D8%A7%D9%88%D9%84-%D8%B4%D9%87%D8%B1%DA%A9-%D8%B1%D8%A7%D9%87-%D8%A2%D9%87%D9%86-%D8%B3%D8%B1%D9%88%D8%B3%D8%AA%D8%A7%D9%86/wZHObInZ,۹۰,۱۳۸۵,۲,آسانسور ندارد,پارکینگ ندارد,انباری,nan,۸۳٬۳۳۳٬۰۰۰ تومان,nan,دقایقی پیش در تهران، شهرک راه‌آهن
https://divar.ir/v/%DB%B8%DB%B2-%D9%85%D8%AA%D8%B1-%DB%B2%D8%AE%D9%88%D8%A7%D8%A8-%D8%A8%D8%B2%D8%B1%DA%AF-%D9%BE%D9%88%D9%86%DA%A9-%D9%85%DB%8C%D8%B1%D8%B2%D8%A7%D8%A8%D8%A7%D8%A8%D8%A7%DB%8C%DB%8C/wZTyZYJQ,۸۲,۱۳۹۷,۲,آسانسور,پارکینگ,انباری,بله,۱۱٬۷۰۰٬۰۰۰٬۰۰۰ تومان,۳ از ۵,دقایقی پیش در تهران، پونک
https://divar.ir/v/%D8%B4%D8%AE%D8%B5%DB%8C-%D8%B3%D8%A7%D8%B2-%D9%82%D8%AF%D8%B1%D8%A7%D9%84%D8%B3%D9%87%D9%85-%D8%A8%D8%A7%D9%84%D8%A7-%D8%AA%D8%A7%D9%BE-%D9%84%D9%88%DA%A9%DB%8C%D8%B4%D9%86-%D8%B3%D8%B1%D9%85%D8%A7%DB%8C%D9%87-%DA%AF%D8%B0%D8%A7%D8%B1%DB%8C/wZMua4Pb,۶۲,۱۳۸۵,۱,آسانسور ندارد,پارکینگ,انباری,nan,۱۰۶٬۴۵۱٬۰۰۰ تومان,nan,یک ربع پیش در تهران، شهرک پرواز
